contact_id,ticket_id,contact_sequence,contact_type,contact_date,staff_minutes
T03976-1,T03976,1,首次受理,2026-04-16,10.58
T03976-2,T03976,2,补充沟通,2026-04-16,18.71
T03976-3,T03976,3,补充沟通,2026-04-16,5.28
T03977-1,T03977,1,首次受理,2026-04-16,13.25
T03977-2,T03977,2,补充沟通,2026-04-16,12.38
T03977-3,T03977,3,补充沟通,2026-04-16,15.7
T03978-1,T03978,1,首次受理,2026-04-16,10.91
T03979-1,T03979,1,首次受理,2026-04-16,9.66
T03979-2,T03979,2,补充沟通,2026-04-16,19.41
T03980-1,T03980,1,首次受理,2026-04-16,5.28
T03980-2,T03980,2,补充沟通,2026-04-16,14.01
T03981-1,T03981,1,首次受理,2026-04-16,5.73
T03981-2,T03981,2,补充沟通,2026-04-16,17.52
T03981-3,T03981,3,补充沟通,2026-04-16,3.98
T03981-4,T03981,4,补充沟通,2026-04-16,4.28
T03982-1,T03982,1,首次受理,2026-04-16,18.38
T03982-2,T03982,2,补充沟通,2026-04-16,14.15
T03982-3,T03982,3,补充沟通,2026-04-16,11.55
T03983-1,T03983,1,首次受理,2026-04-16,7.73
T03983-2,T03983,2,补充沟通,2026-04-16,6.1
T03983-3,T03983,3,补充沟通,2026-04-16,19.54
T03983-4,T03983,4,补充沟通,2026-04-16,3.75
T03984-1,T03984,1,首次受理,2026-04-16,18.41
T03984-2,T03984,2,补充沟通,2026-04-16,9.47
T03985-1,T03985,1,首次受理,2026-04-16,17.75
T03985-2,T03985,2,补充沟通,2026-04-16,4.23
T03985-3,T03985,3,补充沟通,2026-04-16,19.22
T03986-1,T03986,1,首次受理,2026-04-16,13.28
T03986-2,T03986,2,补充沟通,2026-04-16,16.48
T03987-1,T03987,1,首次受理,2026-04-16,13.87
T03987-2,T03987,2,补充沟通,2026-04-16,8.48
T03987-3,T03987,3,补充沟通,2026-04-16,17.81
T03988-1,T03988,1,首次受理,2026-04-16,8.08
T03988-2,T03988,2,补充沟通,2026-04-16,11.34
T03989-1,T03989,1,首次受理,2026-04-16,7.45
T03989-2,T03989,2,补充沟通,2026-04-16,18.17
T03990-1,T03990,1,首次受理,2026-04-16,16.15
T03990-2,T03990,2,补充沟通,2026-04-16,5.69
T03991-1,T03991,1,首次受理,2026-04-16,5.45
T03992-1,T03992,1,首次受理,2026-04-16,4.69
T03993-1,T03993,1,首次受理,2026-04-16,14.03
T03993-2,T03993,2,补充沟通,2026-04-16,9.35
T03994-1,T03994,1,首次受理,2026-04-16,13.1
T03994-2,T03994,2,补充沟通,2026-04-16,9.02
T03994-3,T03994,3,补充沟通,2026-04-16,18.04
T03995-1,T03995,1,首次受理,2026-04-16,15.93
T03995-2,T03995,2,补充沟通,2026-04-16,14.64
T03996-1,T03996,1,首次受理,2026-04-16,4.32
T03996-2,T03996,2,补充沟通,2026-04-16,13.49
T03997-1,T03997,1,首次受理,2026-04-16,10.21
T03997-2,T03997,2,补充沟通,2026-04-16,7.8
T03998-1,T03998,1,首次受理,2026-04-16,18.66
T03998-2,T03998,2,补充沟通,2026-04-16,8.3
T03998-3,T03998,3,补充沟通,2026-04-16,7.99
T03999-1,T03999,1,首次受理,2026-04-16,16.26
T03999-2,T03999,2,补充沟通,2026-04-16,9.04
T04000-1,T04000,1,首次受理,2026-04-16,14.06
T04000-2,T04000,2,补充沟通,2026-04-16,5.4
T04001-1,T04001,1,首次受理,2026-04-16,7.7
T04002-1,T04002,1,首次受理,2026-04-16,14.96
T04002-2,T04002,2,补充沟通,2026-04-16,17.22
T04002-3,T04002,3,补充沟通,2026-04-16,17.56
T04002-4,T04002,4,补充沟通,2026-04-16,13.45
T04003-1,T04003,1,首次受理,2026-04-16,14.08
T04003-2,T04003,2,补充沟通,2026-04-16,10.02
T04003-3,T04003,3,补充沟通,2026-04-16,9.52
T04004-1,T04004,1,首次受理,2026-04-16,10.4
T04005-1,T04005,1,首次受理,2026-04-16,7.85
T04005-2,T04005,2,补充沟通,2026-04-16,3.5
T04006-1,T04006,1,首次受理,2026-04-16,7.46
T04006-2,T04006,2,补充沟通,2026-04-16,10.51
T04007-1,T04007,1,首次受理,2026-04-16,5.46
T04008-1,T04008,1,首次受理,2026-04-16,4.64
T04008-2,T04008,2,补充沟通,2026-04-16,5.03
T04009-1,T04009,1,首次受理,2026-04-16,10.01
T04010-1,T04010,1,首次受理,2026-04-16,3.63
T04011-1,T04011,1,首次受理,2026-04-16,12.78
T04011-2,T04011,2,补充沟通,2026-04-16,4.51
T04012-1,T04012,1,首次受理,2026-04-16,9.31
T04013-1,T04013,1,首次受理,2026-04-16,9.06
T04013-2,T04013,2,补充沟通,2026-04-16,2.71
T04014-1,T04014,1,首次受理,2026-04-16,16.81
T04014-2,T04014,2,补充沟通,2026-04-16,6.28
T04015-1,T04015,1,首次受理,2026-04-16,6.67
T04016-1,T04016,1,首次受理,2026-04-16,6.64
T04017-1,T04017,1,首次受理,2026-04-16,17.37
T04017-2,T04017,2,补充沟通,2026-04-16,4.24
T04018-1,T04018,1,首次受理,2026-04-16,14.91
T04018-2,T04018,2,补充沟通,2026-04-16,7.58
T04018-3,T04018,3,补充沟通,2026-04-16,10.08
T04019-1,T04019,1,首次受理,2026-04-16,6.56
T04020-1,T04020,1,首次受理,2026-04-16,10.52
T04021-1,T04021,1,首次受理,2026-04-16,4.16
T04022-1,T04022,1,首次受理,2026-04-16,10.42
T04022-2,T04022,2,补充沟通,2026-04-16,9.98
T04022-3,T04022,3,补充沟通,2026-04-16,15.31
T04023-1,T04023,1,首次受理,2026-04-16,6.33
T04023-2,T04023,2,补充沟通,2026-04-16,3.74
T04024-1,T04024,1,首次受理,2026-04-16,8.32
T04025-1,T04025,1,首次受理,2026-04-16,10.93
T04025-2,T04025,2,补充沟通,2026-04-16,10.23
T04026-1,T04026,1,首次受理,2026-04-16,17.53
T04026-2,T04026,2,补充沟通,2026-04-16,15.82
T04027-1,T04027,1,首次受理,2026-04-16,8.72
T04027-2,T04027,2,补充沟通,2026-04-16,13.5
T04027-3,T04027,3,补充沟通,2026-04-16,4.97
T04028-1,T04028,1,首次受理,2026-04-16,6.32
T04028-2,T04028,2,补充沟通,2026-04-16,18.6
T04029-1,T04029,1,首次受理,2026-04-16,9.49
T04030-1,T04030,1,首次受理,2026-04-16,3.11
T04031-1,T04031,1,首次受理,2026-04-16,2.36
T04031-2,T04031,2,补充沟通,2026-04-16,7.31
T04032-1,T04032,1,首次受理,2026-04-16,2.86
T04033-1,T04033,1,首次受理,2026-04-16,18.35
T04033-2,T04033,2,补充沟通,2026-04-16,13.08
T04033-3,T04033,3,补充沟通,2026-04-16,16.43
T04034-1,T04034,1,首次受理,2026-04-16,19.26
T04034-2,T04034,2,补充沟通,2026-04-16,5.58
T04034-3,T04034,3,补充沟通,2026-04-16,5.99
T04035-1,T04035,1,首次受理,2026-04-16,4.88
T04036-1,T04036,1,首次受理,2026-04-16,13.14
T04036-2,T04036,2,补充沟通,2026-04-16,7.65
T04037-1,T04037,1,首次受理,2026-04-16,9.48
T04037-2,T04037,2,补充沟通,2026-04-16,15.62
T04037-3,T04037,3,补充沟通,2026-04-16,14.98
T04038-1,T04038,1,首次受理,2026-04-16,4.54
T04039-1,T04039,1,首次受理,2026-04-16,8.16
T04040-1,T04040,1,首次受理,2026-04-16,5.35
T04041-1,T04041,1,首次受理,2026-04-16,17.42
T04041-2,T04041,2,补充沟通,2026-04-16,18.39
T04042-1,T04042,1,首次受理,2026-04-16,11.17
T04042-2,T04042,2,补充沟通,2026-04-16,15.05
T04042-3,T04042,3,补充沟通,2026-04-16,5.34
T04043-1,T04043,1,首次受理,2026-04-16,7.82
T04044-1,T04044,1,首次受理,2026-04-16,8.91
T04045-1,T04045,1,首次受理,2026-04-16,8.44
T04045-2,T04045,2,补充沟通,2026-04-16,7.23
T04046-1,T04046,1,首次受理,2026-04-16,5.64
T04046-2,T04046,2,补充沟通,2026-04-16,4.32
T04047-1,T04047,1,首次受理,2026-04-16,9.76
T04048-1,T04048,1,首次受理,2026-04-16,10.34
T04049-1,T04049,1,首次受理,2026-04-16,7.96
T04049-2,T04049,2,补充沟通,2026-04-16,10.1
T04050-1,T04050,1,首次受理,2026-04-16,9.61
T04050-2,T04050,2,补充沟通,2026-04-16,3.63
T04051-1,T04051,1,首次受理,2026-04-16,11.82
T04051-2,T04051,2,补充沟通,2026-04-16,7.14
T04052-1,T04052,1,首次受理,2026-04-16,2.18
T04053-1,T04053,1,首次受理,2026-04-16,6.55
T04053-2,T04053,2,补充沟通,2026-04-16,5.1
T04054-1,T04054,1,首次受理,2026-04-16,3.02
T04055-1,T04055,1,首次受理,2026-04-16,10.32
T04056-1,T04056,1,首次受理,2026-04-16,3.86
T04056-2,T04056,2,补充沟通,2026-04-16,6.84
T04057-1,T04057,1,首次受理,2026-04-16,8.17
T04057-2,T04057,2,补充沟通,2026-04-16,13.89
T04057-3,T04057,3,补充沟通,2026-04-16,13.04
T04058-1,T04058,1,首次受理,2026-04-16,5.5
T04058-2,T04058,2,补充沟通,2026-04-16,14.47
T04058-3,T04058,3,补充沟通,2026-04-16,18.19
T04059-1,T04059,1,首次受理,2026-04-16,9.63
T04059-2,T04059,2,补充沟通,2026-04-16,8.34
T04060-1,T04060,1,首次受理,2026-04-16,3.82
T04061-1,T04061,1,首次受理,2026-04-16,14.87
T04061-2,T04061,2,补充沟通,2026-04-16,7.33
T04061-3,T04061,3,补充沟通,2026-04-16,10.27
T04062-1,T04062,1,首次受理,2026-04-16,6.21
T04062-2,T04062,2,补充沟通,2026-04-16,17.69
T04063-1,T04063,1,首次受理,2026-04-16,7.83
T04064-1,T04064,1,首次受理,2026-04-16,9.32
T04064-2,T04064,2,补充沟通,2026-04-16,8.46
T04065-1,T04065,1,首次受理,2026-04-16,4.08
T04066-1,T04066,1,首次受理,2026-04-16,6.54
T04067-1,T04067,1,首次受理,2026-04-16,6.11
T04068-1,T04068,1,首次受理,2026-04-16,5.68
T04068-2,T04068,2,补充沟通,2026-04-16,16.47
T04069-1,T04069,1,首次受理,2026-04-16,3.63
T04069-2,T04069,2,补充沟通,2026-04-16,10.32
T04070-1,T04070,1,首次受理,2026-04-16,18.48
T04070-2,T04070,2,补充沟通,2026-04-16,14.45
T04070-3,T04070,3,补充沟通,2026-04-16,10.32
T04071-1,T04071,1,首次受理,2026-04-16,7.28
T04071-2,T04071,2,补充沟通,2026-04-16,15.0
T04072-1,T04072,1,首次受理,2026-04-16,10.68
T04072-2,T04072,2,补充沟通,2026-04-16,12.74
T04072-3,T04072,3,补充沟通,2026-04-16,9.23
T04073-1,T04073,1,首次受理,2026-04-16,12.75
T04073-2,T04073,2,补充沟通,2026-04-16,17.27
T04073-3,T04073,3,补充沟通,2026-04-16,18.67
T04074-1,T04074,1,首次受理,2026-04-16,2.9
T04075-1,T04075,1,首次受理,2026-04-16,15.26
T04075-2,T04075,2,补充沟通,2026-04-16,11.52
T04076-1,T04076,1,首次受理,2026-04-16,11.85
T04076-2,T04076,2,补充沟通,2026-04-16,8.81
T04076-3,T04076,3,补充沟通,2026-04-16,10.62
T04077-1,T04077,1,首次受理,2026-04-16,16.91
T04077-2,T04077,2,补充沟通,2026-04-16,18.96
T04078-1,T04078,1,首次受理,2026-04-16,9.24
T04078-2,T04078,2,补充沟通,2026-04-16,4.32
T04079-1,T04079,1,首次受理,2026-04-16,4.98
T04079-2,T04079,2,补充沟通,2026-04-16,8.13
T04080-1,T04080,1,首次受理,2026-04-16,14.57
T04080-2,T04080,2,补充沟通,2026-04-16,4.99
T04080-3,T04080,3,补充沟通,2026-04-16,18.69
T04081-1,T04081,1,首次受理,2026-04-17,8.34
T04082-1,T04082,1,首次受理,2026-04-17,18.57
T04082-2,T04082,2,补充沟通,2026-04-17,7.02
T04083-1,T04083,1,首次受理,2026-04-17,7.96
T04083-2,T04083,2,补充沟通,2026-04-17,15.71
T04084-1,T04084,1,首次受理,2026-04-17,17.83
T04084-2,T04084,2,补充沟通,2026-04-17,11.83
T04085-1,T04085,1,首次受理,2026-04-17,17.71
T04085-2,T04085,2,补充沟通,2026-04-17,9.0
T04085-3,T04085,3,补充沟通,2026-04-17,4.97
T04086-1,T04086,1,首次受理,2026-04-17,10.95
T04086-2,T04086,2,补充沟通,2026-04-17,10.28
T04087-1,T04087,1,首次受理,2026-04-17,12.32
T04087-2,T04087,2,补充沟通,2026-04-17,19.35
T04087-3,T04087,3,补充沟通,2026-04-17,4.9
T04087-4,T04087,4,补充沟通,2026-04-17,17.38
T04088-1,T04088,1,首次受理,2026-04-17,8.53
T04089-1,T04089,1,首次受理,2026-04-17,10.63
T04089-2,T04089,2,补充沟通,2026-04-17,18.78
T04090-1,T04090,1,首次受理,2026-04-17,11.76
T04090-2,T04090,2,补充沟通,2026-04-17,13.66
T04090-3,T04090,3,补充沟通,2026-04-17,9.05
T04091-1,T04091,1,首次受理,2026-04-17,5.25
T04091-2,T04091,2,补充沟通,2026-04-17,2.51
T04092-1,T04092,1,首次受理,2026-04-17,12.55
T04092-2,T04092,2,补充沟通,2026-04-17,10.67
T04093-1,T04093,1,首次受理,2026-04-17,6.05
T04093-2,T04093,2,补充沟通,2026-04-17,6.13
T04094-1,T04094,1,首次受理,2026-04-17,14.65
T04094-2,T04094,2,补充沟通,2026-04-17,11.55
T04095-1,T04095,1,首次受理,2026-04-17,8.67
T04095-2,T04095,2,补充沟通,2026-04-17,13.25
T04096-1,T04096,1,首次受理,2026-04-17,9.06
T04096-2,T04096,2,补充沟通,2026-04-17,8.17
T04096-3,T04096,3,补充沟通,2026-04-17,14.47
T04097-1,T04097,1,首次受理,2026-04-17,7.57
T04098-1,T04098,1,首次受理,2026-04-17,19.38
T04098-2,T04098,2,补充沟通,2026-04-17,11.24
T04098-3,T04098,3,补充沟通,2026-04-17,4.65
T04099-1,T04099,1,首次受理,2026-04-17,13.3
T04099-2,T04099,2,补充沟通,2026-04-17,8.51
T04099-3,T04099,3,补充沟通,2026-04-17,4.62
T04100-1,T04100,1,首次受理,2026-04-17,16.35
T04100-2,T04100,2,补充沟通,2026-04-17,6.32
T04101-1,T04101,1,首次受理,2026-04-17,3.91
T04101-2,T04101,2,补充沟通,2026-04-17,9.15
T04102-1,T04102,1,首次受理,2026-04-17,16.67
T04102-2,T04102,2,补充沟通,2026-04-17,19.66
T04102-3,T04102,3,补充沟通,2026-04-17,11.65
T04103-1,T04103,1,首次受理,2026-04-17,14.72
T04103-2,T04103,2,补充沟通,2026-04-17,15.05
T04103-3,T04103,3,补充沟通,2026-04-17,8.7
T04104-1,T04104,1,首次受理,2026-04-17,4.62
T04104-2,T04104,2,补充沟通,2026-04-17,4.36
T04105-1,T04105,1,首次受理,2026-04-17,7.7
T04105-2,T04105,2,补充沟通,2026-04-17,8.84
T04106-1,T04106,1,首次受理,2026-04-17,5.47
T04107-1,T04107,1,首次受理,2026-04-17,2.85
T04107-2,T04107,2,补充沟通,2026-04-17,9.09
T04108-1,T04108,1,首次受理,2026-04-17,4.65
T04108-2,T04108,2,补充沟通,2026-04-17,5.93
T04109-1,T04109,1,首次受理,2026-04-17,11.96
T04109-2,T04109,2,补充沟通,2026-04-17,6.07
T04109-3,T04109,3,补充沟通,2026-04-17,8.2
T04110-1,T04110,1,首次受理,2026-04-17,3.97
T04111-1,T04111,1,首次受理,2026-04-17,6.81
T04111-2,T04111,2,补充沟通,2026-04-17,11.62
T04112-1,T04112,1,首次受理,2026-04-17,17.41
T04112-2,T04112,2,补充沟通,2026-04-17,19.41
T04113-1,T04113,1,首次受理,2026-04-17,4.46
T04113-2,T04113,2,补充沟通,2026-04-17,18.03
T04114-1,T04114,1,首次受理,2026-04-17,9.06
T04115-1,T04115,1,首次受理,2026-04-17,3.69
T04115-2,T04115,2,补充沟通,2026-04-17,13.22
T04116-1,T04116,1,首次受理,2026-04-17,5.07
T04117-1,T04117,1,首次受理,2026-04-17,17.99
T04117-2,T04117,2,补充沟通,2026-04-17,15.16
T04117-3,T04117,3,补充沟通,2026-04-17,5.7
T04118-1,T04118,1,首次受理,2026-04-17,7.97
T04118-2,T04118,2,补充沟通,2026-04-17,14.94
T04118-3,T04118,3,补充沟通,2026-04-17,10.87
T04119-1,T04119,1,首次受理,2026-04-17,5.61
T04119-2,T04119,2,补充沟通,2026-04-17,3.94
T04120-1,T04120,1,首次受理,2026-04-17,13.13
T04120-2,T04120,2,补充沟通,2026-04-17,7.87
T04121-1,T04121,1,首次受理,2026-04-17,4.82
T04122-1,T04122,1,首次受理,2026-04-17,16.67
T04122-2,T04122,2,补充沟通,2026-04-17,11.14
T04123-1,T04123,1,首次受理,2026-04-17,7.38
T04124-1,T04124,1,首次受理,2026-04-17,10.06
T04125-1,T04125,1,首次受理,2026-04-17,3.4
T04126-1,T04126,1,首次受理,2026-04-17,6.41
T04126-2,T04126,2,补充沟通,2026-04-17,5.12
T04127-1,T04127,1,首次受理,2026-04-17,10.81
T04128-1,T04128,1,首次受理,2026-04-17,10.67
T04129-1,T04129,1,首次受理,2026-04-17,10.09
T04130-1,T04130,1,首次受理,2026-04-17,5.52
T04131-1,T04131,1,首次受理,2026-04-17,10.93
T04131-2,T04131,2,补充沟通,2026-04-17,9.9
T04131-3,T04131,3,补充沟通,2026-04-17,7.34
T04132-1,T04132,1,首次受理,2026-04-17,3.57
T04133-1,T04133,1,首次受理,2026-04-17,7.06
T04133-2,T04133,2,补充沟通,2026-04-17,4.61
T04134-1,T04134,1,首次受理,2026-04-17,10.92
T04134-2,T04134,2,补充沟通,2026-04-17,2.33
T04135-1,T04135,1,首次受理,2026-04-17,5.08
T04136-1,T04136,1,首次受理,2026-04-17,5.75
T04137-1,T04137,1,首次受理,2026-04-17,10.83
T04138-1,T04138,1,首次受理,2026-04-17,11.31
T04138-2,T04138,2,补充沟通,2026-04-17,16.39
T04138-3,T04138,3,补充沟通,2026-04-17,18.36
T04139-1,T04139,1,首次受理,2026-04-17,2.15
T04140-1,T04140,1,首次受理,2026-04-17,6.05
T04141-1,T04141,1,首次受理,2026-04-17,3.74
T04142-1,T04142,1,首次受理,2026-04-17,5.02
T04143-1,T04143,1,首次受理,2026-04-17,5.13
T04144-1,T04144,1,首次受理,2026-04-17,2.04
T04145-1,T04145,1,首次受理,2026-04-17,6.64
T04146-1,T04146,1,首次受理,2026-04-17,13.31
T04146-2,T04146,2,补充沟通,2026-04-17,4.6
T04146-3,T04146,3,补充沟通,2026-04-17,16.04
T04147-1,T04147,1,首次受理,2026-04-17,7.03
T04147-2,T04147,2,补充沟通,2026-04-17,2.77
T04148-1,T04148,1,首次受理,2026-04-17,9.44
T04149-1,T04149,1,首次受理,2026-04-17,10.75
T04149-2,T04149,2,补充沟通,2026-04-17,19.7
T04150-1,T04150,1,首次受理,2026-04-17,9.49
T04151-1,T04151,1,首次受理,2026-04-17,5.09
T04152-1,T04152,1,首次受理,2026-04-17,4.74
T04152-2,T04152,2,补充沟通,2026-04-17,5.07
T04153-1,T04153,1,首次受理,2026-04-17,10.13
T04154-1,T04154,1,首次受理,2026-04-17,7.73
T04154-2,T04154,2,补充沟通,2026-04-17,10.28
T04155-1,T04155,1,首次受理,2026-04-17,10.72
T04155-2,T04155,2,补充沟通,2026-04-17,2.69
T04156-1,T04156,1,首次受理,2026-04-17,10.02
T04157-1,T04157,1,首次受理,2026-04-17,3.96
T04158-1,T04158,1,首次受理,2026-04-17,9.76
T04158-2,T04158,2,补充沟通,2026-04-17,10.45
T04159-1,T04159,1,首次受理,2026-04-17,15.42
T04159-2,T04159,2,补充沟通,2026-04-17,10.11
T04159-3,T04159,3,补充沟通,2026-04-17,19.21
T04160-1,T04160,1,首次受理,2026-04-17,5.4
T04160-2,T04160,2,补充沟通,2026-04-17,6.59
T04161-1,T04161,1,首次受理,2026-04-17,7.74
T04162-1,T04162,1,首次受理,2026-04-17,7.28
T04162-2,T04162,2,补充沟通,2026-04-17,5.21
T04163-1,T04163,1,首次受理,2026-04-17,12.75
T04163-2,T04163,2,补充沟通,2026-04-17,9.57
T04164-1,T04164,1,首次受理,2026-04-17,7.94
T04164-2,T04164,2,补充沟通,2026-04-17,11.08
T04164-3,T04164,3,补充沟通,2026-04-17,11.42
T04165-1,T04165,1,首次受理,2026-04-17,6.9
T04165-2,T04165,2,补充沟通,2026-04-17,7.44
T04166-1,T04166,1,首次受理,2026-04-17,6.33
T04167-1,T04167,1,首次受理,2026-04-17,7.64
T04168-1,T04168,1,首次受理,2026-04-17,2.25
T04169-1,T04169,1,首次受理,2026-04-17,8.55
T04169-2,T04169,2,补充沟通,2026-04-17,11.67
T04169-3,T04169,3,补充沟通,2026-04-17,6.35
T04170-1,T04170,1,首次受理,2026-04-17,2.56
T04171-1,T04171,1,首次受理,2026-04-17,2.56
T04172-1,T04172,1,首次受理,2026-04-17,3.9
T04173-1,T04173,1,首次受理,2026-04-17,10.09
T04173-2,T04173,2,补充沟通,2026-04-17,8.02
T04174-1,T04174,1,首次受理,2026-04-17,3.07
T04175-1,T04175,1,首次受理,2026-04-17,5.4
T04175-2,T04175,2,补充沟通,2026-04-17,15.74
T04175-3,T04175,3,补充沟通,2026-04-17,11.03
T04176-1,T04176,1,首次受理,2026-04-17,3.1
T04177-1,T04177,1,首次受理,2026-04-17,5.33
T04177-2,T04177,2,补充沟通,2026-04-17,8.71
T04178-1,T04178,1,首次受理,2026-04-17,9.71
T04178-2,T04178,2,补充沟通,2026-04-17,14.22
T04179-1,T04179,1,首次受理,2026-04-17,13.28
T04179-2,T04179,2,补充沟通,2026-04-17,14.43
T04179-3,T04179,3,补充沟通,2026-04-17,10.37
T04180-1,T04180,1,首次受理,2026-04-17,4.74
T04180-2,T04180,2,补充沟通,2026-04-17,14.48
T04180-3,T04180,3,补充沟通,2026-04-17,12.82
T04181-1,T04181,1,首次受理,2026-04-17,3.08
T04182-1,T04182,1,首次受理,2026-04-17,5.89
T04183-1,T04183,1,首次受理,2026-04-17,2.11
T04184-1,T04184,1,首次受理,2026-04-17,5.65
T04184-2,T04184,2,补充沟通,2026-04-17,17.76
T04185-1,T04185,1,首次受理,2026-04-17,18.4
T04185-2,T04185,2,补充沟通,2026-04-17,3.93
T04185-3,T04185,3,补充沟通,2026-04-17,16.97
T04186-1,T04186,1,首次受理,2026-04-17,18.27
T04186-2,T04186,2,补充沟通,2026-04-17,18.73
T04187-1,T04187,1,首次受理,2026-04-17,5.6
T04188-1,T04188,1,首次受理,2026-04-17,4.05
T04188-2,T04188,2,补充沟通,2026-04-17,2.1
T04188-3,T04188,3,补充沟通,2026-04-17,4.08
T04189-1,T04189,1,首次受理,2026-04-17,9.3
T04190-1,T04190,1,首次受理,2026-04-17,9.78
T04190-2,T04190,2,补充沟通,2026-04-17,8.38
T04191-1,T04191,1,首次受理,2026-04-17,6.69
T04192-1,T04192,1,首次受理,2026-04-17,12.78
T04192-2,T04192,2,补充沟通,2026-04-17,18.45
T04192-3,T04192,3,补充沟通,2026-04-17,12.8
T04193-1,T04193,1,首次受理,2026-04-17,19.49
T04193-2,T04193,2,补充沟通,2026-04-17,18.36
T04193-3,T04193,3,补充沟通,2026-04-17,15.75
T04194-1,T04194,1,首次受理,2026-04-17,16.56
T04194-2,T04194,2,补充沟通,2026-04-17,18.46
T04194-3,T04194,3,补充沟通,2026-04-17,16.17
T04195-1,T04195,1,首次受理,2026-04-17,3.53
T04196-1,T04196,1,首次受理,2026-04-17,6.59
T04197-1,T04197,1,首次受理,2026-04-17,8.55
T04197-2,T04197,2,补充沟通,2026-04-17,19.06
T04198-1,T04198,1,首次受理,2026-04-17,13.62
T04198-2,T04198,2,补充沟通,2026-04-17,14.55
T04199-1,T04199,1,首次受理,2026-04-17,3.58
T04200-1,T04200,1,首次受理,2026-04-17,6.7
T04201-1,T04201,1,首次受理,2026-04-20,2.23
T04202-1,T04202,1,首次受理,2026-04-20,5.03
T04202-2,T04202,2,补充沟通,2026-04-20,15.67
T04202-3,T04202,3,补充沟通,2026-04-20,16.46
T04203-1,T04203,1,首次受理,2026-04-20,2.84
T04204-1,T04204,1,首次受理,2026-04-20,10.3
T04204-2,T04204,2,补充沟通,2026-04-20,13.44
T04205-1,T04205,1,首次受理,2026-04-20,12.14
T04205-2,T04205,2,补充沟通,2026-04-20,5.63
T04206-1,T04206,1,首次受理,2026-04-20,13.56
T04206-2,T04206,2,补充沟通,2026-04-20,17.43
T04206-3,T04206,3,补充沟通,2026-04-20,19.47
T04207-1,T04207,1,首次受理,2026-04-20,7.16
T04207-2,T04207,2,补充沟通,2026-04-20,17.37
T04207-3,T04207,3,补充沟通,2026-04-20,6.8
T04208-1,T04208,1,首次受理,2026-04-20,8.33
T04209-1,T04209,1,首次受理,2026-04-20,2.94
T04210-1,T04210,1,首次受理,2026-04-20,2.97
T04211-1,T04211,1,首次受理,2026-04-20,8.65
T04212-1,T04212,1,首次受理,2026-04-20,9.24
T04212-2,T04212,2,补充沟通,2026-04-20,8.57
T04213-1,T04213,1,首次受理,2026-04-20,8.1
