ticket_id,person_id,date,arrival_period,window_id,business_code,appointment,wait_minutes,service_minutes,abandoned,completed_same_day
T03086,P2112,2026-04-06,上午,C2,basic,1,1.91,8.06,0,1
T03087,P2321,2026-04-06,下午,C1,basic,1,2.9,1.32,0,1
T03088,P1171,2026-04-06,上午,C2,case,1,22.68,9.91,0,1
T03089,P2660,2026-04-06,下午,C1,basic,1,1.9,4.77,0,1
T03090,P2514,2026-04-06,上午,C2,basic,0,48.82,4.44,0,1
T03091,P2012,2026-04-06,下午,C1,case,0,6.79,13.32,0,1
T03092,P1935,2026-04-06,上午,C2,basic,0,2.73,3.19,0,1
T03093,P0268,2026-04-06,上午,C1,case,0,21.83,15.58,0,0
T03094,P2013,2026-04-06,下午,C2,case,0,22.57,23.11,0,1
T03095,P2263,2026-04-06,上午,C1,case,0,56.11,,1,0
T03096,P0068,2026-04-06,上午,C2,basic,1,3.28,5.53,0,1
T03097,P0579,2026-04-06,上午,C1,case,1,10.92,10.2,0,1
T03098,P0227,2026-04-06,下午,C2,case,0,12.77,29.69,0,0
T03099,P0363,2026-04-06,上午,C1,basic,1,7.13,2.69,0,1
T03100,P0705,2026-04-06,上午,C2,case,0,9.97,18.29,0,1
T03101,P1442,2026-04-06,下午,C1,case,0,11.85,16.01,0,0
T03102,P2338,2026-04-06,下午,C2,case,0,13.19,9.51,0,1
T03103,P1751,2026-04-06,上午,C1,basic,1,3.86,6.19,0,1
T03104,P0069,2026-04-06,上午,C2,case,0,26.8,27.56,0,1
T03105,P0198,2026-04-06,下午,C1,basic,0,3.59,9.95,0,1
T03106,P0410,2026-04-06,上午,C2,basic,1,1.84,5.31,0,0
T03107,P1146,2026-04-06,上午,C1,case,0,8.78,25.08,0,1
T03108,P1959,2026-04-06,上午,C2,case,0,14.47,14.62,0,1
T03109,P0817,2026-04-06,上午,C1,basic,1,12.3,3.65,0,1
T03110,P0863,2026-04-06,下午,C2,basic,0,3.49,4.08,0,1
T03111,P1673,2026-04-06,上午,C1,basic,1,5.01,6.29,0,1
T03112,P1315,2026-04-06,上午,C2,case,0,16.37,7.91,0,1
T03113,P1572,2026-04-06,上午,C1,basic,0,9.77,12.91,0,1
T03114,P2524,2026-04-06,下午,C2,case,0,11.45,14.2,0,1
T03115,P1629,2026-04-06,上午,C1,case,0,16.47,6.4,0,0
T03116,P0333,2026-04-06,上午,C2,case,0,21.61,11.22,0,1
T03117,P0231,2026-04-06,上午,C1,case,1,23.57,12.0,0,1
T03118,P2626,2026-04-06,上午,C2,case,0,13.8,11.59,0,1
T03119,P0375,2026-04-06,上午,C1,case,0,6.53,18.88,0,0
T03120,P1590,2026-04-06,下午,C2,basic,0,8.81,5.08,0,1
T03121,P2408,2026-04-07,上午,A1,case,0,21.72,12.49,0,0
T03122,P2412,2026-04-07,上午,A2,case,1,6.48,9.96,0,1
T03123,P0548,2026-04-07,下午,A1,case,0,12.33,36.18,0,1
T03124,P0793,2026-04-07,上午,A2,basic,0,4.97,10.05,0,1
T03125,P1937,2026-04-07,上午,A1,case,0,12.69,13.5,0,1
T03126,P1222,2026-04-07,上午,A2,case,0,11.14,30.77,0,1
T03127,P0263,2026-04-07,上午,A1,case,0,32.18,6.18,0,0
T03128,P2065,2026-04-07,上午,A2,case,0,28.42,,1,0
T03129,P1643,2026-04-07,上午,A1,basic,1,2.67,0.62,0,1
T03130,P1429,2026-04-07,上午,A2,case,0,9.42,39.1,0,1
T03131,P2346,2026-04-07,下午,A1,case,0,14.11,17.78,0,0
T03132,P0303,2026-04-07,上午,A2,case,0,23.02,20.87,0,1
T03133,P1458,2026-04-07,下午,A1,case,0,8.91,28.39,0,1
T03134,P0221,2026-04-07,上午,A2,case,0,27.39,19.51,0,0
T03135,P0244,2026-04-07,上午,A1,case,0,5.28,21.3,0,1
T03136,P0024,2026-04-07,上午,A2,case,1,10.86,25.17,0,1
T03137,P2656,2026-04-07,下午,A1,case,0,6.93,20.75,0,1
T03138,P0668,2026-04-07,上午,A2,case,1,6.06,7.75,0,1
T03139,P1906,2026-04-07,下午,A1,case,1,12.62,32.89,0,1
T03140,P2182,2026-04-07,上午,A2,case,1,23.5,18.93,0,1
T03141,P2024,2026-04-07,上午,A1,basic,1,8.51,8.25,0,1
T03142,P2199,2026-04-07,下午,A2,case,0,81.67,39.66,0,1
T03143,P0021,2026-04-07,上午,A1,case,1,6.47,15.05,0,1
T03144,P2307,2026-04-07,下午,A2,case,0,11.13,13.89,0,1
T03145,P2513,2026-04-07,上午,A1,case,0,14.0,20.89,0,1
T03146,P1496,2026-04-07,下午,A2,basic,1,3.36,13.18,0,1
T03147,P2288,2026-04-07,上午,A1,case,1,20.85,33.37,0,1
T03148,P1350,2026-04-07,上午,A2,case,0,12.72,16.31,0,1
T03149,P1972,2026-04-07,上午,A1,case,0,14.59,24.59,0,0
T03150,P1164,2026-04-07,上午,A2,case,0,14.75,28.8,0,0
T03151,P0168,2026-04-07,下午,A1,case,1,8.39,7.41,0,1
T03152,P2267,2026-04-07,上午,A2,case,0,11.54,9.2,0,1
T03153,P0860,2026-04-07,下午,A1,case,0,5.23,18.59,0,1
T03154,P0857,2026-04-07,上午,A2,case,0,15.48,27.35,0,1
T03155,P2272,2026-04-07,下午,A1,case,0,17.4,5.08,0,0
T03156,P0356,2026-04-07,上午,A2,basic,1,10.31,7.69,0,1
T03157,P0760,2026-04-07,上午,A1,case,0,32.54,14.94,0,1
T03158,P0527,2026-04-07,下午,A2,case,0,8.53,24.42,0,1
T03159,P0418,2026-04-07,上午,A1,case,0,11.67,13.53,0,1
T03160,P2461,2026-04-07,上午,A2,case,0,25.04,,1,0
T03161,P2601,2026-04-07,上午,B1,basic,1,3.82,11.06,0,1
T03162,P0092,2026-04-07,上午,B2,basic,0,10.49,12.08,0,1
T03163,P2077,2026-04-07,上午,B1,basic,1,2.2,6.32,0,1
T03164,P1775,2026-04-07,下午,B2,basic,1,3.27,1.79,0,1
T03165,P0700,2026-04-07,上午,B1,basic,1,22.52,8.96,0,1
T03166,P0835,2026-04-07,上午,B2,basic,1,7.29,19.52,0,0
T03167,P1090,2026-04-07,下午,B1,case,0,15.3,30.82,0,1
T03168,P1097,2026-04-07,上午,B2,basic,0,6.64,5.6,0,1
T03169,P1568,2026-04-07,上午,B1,case,0,34.34,,1,0
T03170,P0883,2026-04-07,上午,B2,case,0,6.45,13.44,0,0
T03171,P0093,2026-04-07,上午,B1,basic,0,4.29,13.05,0,1
T03172,P1642,2026-04-07,下午,B2,case,0,16.45,3.2,0,1
T03173,P2231,2026-04-07,上午,B1,basic,0,10.11,3.72,0,1
T03174,P2679,2026-04-07,上午,B2,basic,0,11.14,5.5,0,0
T03175,P1158,2026-04-07,上午,B1,basic,0,2.31,2.4,0,1
T03176,P1120,2026-04-07,下午,B2,basic,1,3.57,4.38,0,1
T03177,P2497,2026-04-07,上午,B1,basic,1,8.66,17.47,0,1
T03178,P1874,2026-04-07,上午,B2,basic,0,15.3,19.77,0,1
T03179,P1976,2026-04-07,上午,B1,case,0,9.4,39.78,0,0
T03180,P2016,2026-04-07,上午,B2,basic,1,7.46,15.53,0,1
T03181,P0632,2026-04-07,上午,B1,basic,0,6.89,5.85,0,1
T03182,P1728,2026-04-07,上午,B2,basic,0,3.69,8.16,0,1
T03183,P0701,2026-04-07,上午,B1,basic,0,8.96,7.18,0,1
T03184,P0641,2026-04-07,上午,B2,basic,0,9.91,3.02,0,1
T03185,P0362,2026-04-07,上午,B1,basic,0,6.23,5.81,0,1
T03186,P1935,2026-04-07,下午,B2,basic,0,9.62,1.53,0,0
T03187,P1502,2026-04-07,下午,B1,basic,0,3.45,8.81,0,1
T03188,P1337,2026-04-07,上午,B2,basic,1,20.33,8.75,0,1
T03189,P0123,2026-04-07,上午,B1,basic,0,87.02,4.11,0,1
T03190,P0233,2026-04-07,上午,B2,basic,1,5.64,4.41,0,1
T03191,P1092,2026-04-07,上午,B1,basic,1,4.27,11.08,0,0
T03192,P1523,2026-04-07,下午,B2,basic,0,6.46,5.99,0,1
T03193,P1811,2026-04-07,上午,B1,basic,1,5.58,2.45,0,1
T03194,P1142,2026-04-07,下午,B2,basic,0,44.86,19.62,0,1
T03195,P0559,2026-04-07,下午,B1,basic,1,4.1,8.73,0,1
T03196,P0871,2026-04-07,上午,B2,basic,0,5.7,9.24,0,1
T03197,P0286,2026-04-07,上午,B1,basic,0,9.42,8.02,0,1
T03198,P0697,2026-04-07,上午,B2,basic,0,26.29,6.44,0,0
T03199,P2555,2026-04-07,上午,B1,basic,0,21.83,9.9,0,0
T03200,P0443,2026-04-07,上午,B2,basic,0,15.54,19.06,0,1
T03201,P0879,2026-04-07,下午,C1,case,0,16.75,20.72,0,1
T03202,P1015,2026-04-07,上午,C2,case,0,18.59,14.31,0,0
T03203,P0140,2026-04-07,上午,C1,case,0,20.32,6.5,0,1
T03204,P1865,2026-04-07,下午,C2,basic,0,4.24,8.01,0,1
T03205,P2163,2026-04-07,上午,C1,case,0,9.63,7.84,0,1
T03206,P1638,2026-04-07,下午,C2,basic,0,5.91,2.5,0,1
T03207,P1022,2026-04-07,上午,C1,basic,1,6.5,7.36,0,1
T03208,P2017,2026-04-07,下午,C2,case,1,5.97,5.71,0,1
T03209,P2124,2026-04-07,上午,C1,basic,0,8.95,7.71,0,1
T03210,P1933,2026-04-07,上午,C2,basic,1,2.28,4.11,0,1
T03211,P1695,2026-04-07,下午,C1,case,1,11.76,15.89,0,1
T03212,P0436,2026-04-07,上午,C2,case,1,14.27,5.07,0,1
T03213,P1643,2026-04-07,下午,C1,case,0,3.94,5.78,0,1
T03214,P2612,2026-04-07,下午,C2,basic,1,1.31,5.01,0,1
T03215,P0763,2026-04-07,下午,C1,basic,1,7.76,11.93,0,0
T03216,P1557,2026-04-07,下午,C2,basic,0,14.28,2.84,0,0
T03217,P1052,2026-04-07,下午,C1,case,0,20.28,16.17,0,1
T03218,P0147,2026-04-07,上午,C2,basic,1,4.64,5.98,0,1
T03219,P1930,2026-04-07,上午,C1,basic,1,3.35,3.13,0,1
T03220,P0582,2026-04-07,下午,C2,basic,0,5.67,9.28,0,1
T03221,P1537,2026-04-07,上午,C1,basic,0,6.17,7.29,0,1
T03222,P2158,2026-04-07,下午,C2,case,0,17.75,9.19,0,0
T03223,P1183,2026-04-07,上午,C1,case,0,10.11,8.52,0,1
T03224,P2682,2026-04-07,下午,C2,case,1,6.73,27.39,0,1
T03225,P1573,2026-04-07,上午,C1,case,0,19.23,15.95,0,0
T03226,P2267,2026-04-07,上午,C2,case,0,8.9,14.07,0,1
T03227,P1941,2026-04-07,下午,C1,basic,0,11.2,3.67,0,1
T03228,P1334,2026-04-07,下午,C2,case,1,3.44,9.49,0,1
T03229,P0195,2026-04-07,上午,C1,basic,1,1.95,10.51,0,1
T03230,P1029,2026-04-07,上午,C2,case,0,11.58,19.64,0,1
T03231,P2597,2026-04-07,上午,C1,case,1,20.4,26.78,0,0
T03232,P1117,2026-04-07,下午,C2,case,0,21.97,20.12,0,1
T03233,P1044,2026-04-07,上午,C1,case,0,9.36,19.26,0,0
T03234,P1264,2026-04-07,上午,C2,case,1,5.52,23.37,0,0
T03235,P1396,2026-04-07,上午,C1,case,0,21.32,7.24,0,1
T03236,P0623,2026-04-07,上午,C2,basic,1,5.09,1.39,0,1
T03237,P0098,2026-04-07,上午,C1,case,0,15.6,15.67,0,0
T03238,P2111,2026-04-07,上午,C2,basic,0,1.71,5.5,0,1
T03239,P2388,2026-04-07,上午,C1,case,1,8.2,12.47,0,1
T03240,P1052,2026-04-07,上午,C2,case,0,23.56,7.89,0,0
T03241,P2700,2026-04-08,上午,A1,case,0,37.32,33.06,0,1
T03242,P0974,2026-04-08,下午,A2,case,0,14.55,42.62,0,1
T03243,P1280,2026-04-08,下午,A1,case,0,7.69,8.03,0,1
T03244,P1081,2026-04-08,上午,A2,basic,1,4.7,12.81,0,1
T03245,P2211,2026-04-08,上午,A1,case,0,17.3,5.53,0,1
T03246,P0424,2026-04-08,下午,A2,case,0,10.28,21.47,0,1
T03247,P0023,2026-04-08,上午,A1,case,0,17.57,12.62,0,1
T03248,P0427,2026-04-08,下午,A2,case,0,14.91,29.34,0,1
T03249,P1263,2026-04-08,下午,A1,case,0,21.1,15.15,0,1
T03250,P2259,2026-04-08,上午,A2,basic,0,4.6,4.49,0,1
T03251,P0191,2026-04-08,下午,A1,basic,1,3.39,4.61,0,1
T03252,P2591,2026-04-08,上午,A2,case,0,19.61,11.99,0,1
T03253,P0117,2026-04-08,上午,A1,case,1,19.49,63.76,0,1
T03254,P2324,2026-04-08,下午,A2,case,0,10.82,16.39,0,1
T03255,P1561,2026-04-08,上午,A1,case,1,7.52,12.98,0,1
T03256,P0697,2026-04-08,上午,A2,case,0,27.97,4.1,0,1
T03257,P2695,2026-04-08,下午,A1,case,0,16.36,10.8,0,1
T03258,P0092,2026-04-08,上午,A2,basic,1,4.74,5.09,0,1
T03259,P0878,2026-04-08,上午,A1,case,0,31.43,6.25,0,1
T03260,P1155,2026-04-08,上午,A2,case,0,8.04,17.21,0,0
T03261,P2064,2026-04-08,上午,A1,basic,1,2.69,18.07,0,1
T03262,P2213,2026-04-08,下午,A2,basic,1,1.28,16.41,0,1
T03263,P1008,2026-04-08,上午,A1,case,0,6.48,22.08,0,1
T03264,P1241,2026-04-08,上午,A2,basic,1,2.64,6.77,0,1
T03265,P1589,2026-04-08,上午,A1,case,0,6.82,23.53,0,1
T03266,P2395,2026-04-08,上午,A2,case,0,11.35,13.88,0,1
T03267,P1521,2026-04-08,上午,A1,case,0,22.39,8.18,0,1
T03268,P0380,2026-04-08,下午,A2,basic,0,6.54,7.5,0,0
T03269,P0608,2026-04-08,下午,A1,case,0,6.72,6.98,0,1
T03270,P0568,2026-04-08,上午,A2,case,0,11.41,21.13,0,1
T03271,P1350,2026-04-08,下午,A1,case,0,7.35,13.14,0,1
T03272,P0339,2026-04-08,上午,A2,case,0,17.81,3.56,0,1
T03273,P0702,2026-04-08,上午,A1,case,0,29.81,6.79,0,1
T03274,P1091,2026-04-08,下午,A2,basic,1,3.18,2.93,0,1
T03275,P1489,2026-04-08,上午,A1,basic,1,3.54,0.85,0,1
T03276,P0077,2026-04-08,上午,A2,case,1,8.18,10.61,0,1
T03277,P0942,2026-04-08,下午,A1,case,0,4.7,7.41,0,1
T03278,P1173,2026-04-08,下午,A2,case,0,6.04,11.06,0,1
T03279,P1945,2026-04-08,上午,A1,case,0,25.46,,1,0
T03280,P1379,2026-04-08,上午,A2,case,1,13.35,19.24,0,1
T03281,P0761,2026-04-08,上午,B1,basic,0,8.28,8.17,0,1
T03282,P1982,2026-04-08,下午,B2,basic,1,33.98,5.43,0,1
T03283,P1667,2026-04-08,上午,B1,basic,1,5.01,14.27,0,1
T03284,P2131,2026-04-08,下午,B2,basic,1,1.47,1.43,0,1
T03285,P2349,2026-04-08,上午,B1,basic,1,14.94,3.3,0,1
T03286,P0444,2026-04-08,上午,B2,case,0,18.86,55.49,0,1
T03287,P1930,2026-04-08,上午,B1,basic,0,3.44,9.02,0,1
T03288,P1430,2026-04-08,下午,B2,basic,0,6.38,11.33,0,1
T03289,P1428,2026-04-08,上午,B1,basic,1,6.33,11.53,0,1
T03290,P1554,2026-04-08,上午,B2,basic,0,8.45,13.25,0,1
T03291,P2149,2026-04-08,上午,B1,basic,1,8.68,4.21,0,1
T03292,P1423,2026-04-08,下午,B2,basic,1,4.26,8.31,0,1
T03293,P1733,2026-04-08,上午,B1,basic,0,12.23,16.14,0,1
T03294,P0470,2026-04-08,下午,B2,basic,1,3.34,9.3,0,1
T03295,P1884,2026-04-08,上午,B1,basic,1,5.49,2.75,0,1
T03296,P1699,2026-04-08,上午,B2,basic,0,9.71,9.46,0,1
T03297,P2545,2026-04-08,上午,B1,basic,1,17.81,11.81,0,0
T03298,P0191,2026-04-08,上午,B2,basic,0,20.92,6.81,0,1
T03299,P0208,2026-04-08,上午,B1,basic,0,5.23,10.11,0,1
T03300,P1418,2026-04-08,上午,B2,basic,1,8.55,9.81,0,1
T03301,P1952,2026-04-08,下午,B1,basic,0,6.59,4.13,0,1
T03302,P1898,2026-04-08,下午,B2,basic,0,3.69,3.25,0,1
T03303,P2017,2026-04-08,下午,B1,basic,1,3.43,7.11,0,0
T03304,P2509,2026-04-08,下午,B2,basic,0,3.73,10.23,0,1
T03305,P0221,2026-04-08,上午,B1,basic,1,4.64,2.27,0,1
T03306,P0204,2026-04-08,上午,B2,basic,1,4.83,14.89,0,1
T03307,P0502,2026-04-08,下午,B1,basic,0,4.15,11.38,0,1
T03308,P2626,2026-04-08,上午,B2,basic,0,11.3,9.7,0,1
T03309,P0964,2026-04-08,下午,B1,case,0,12.45,32.06,0,1
T03310,P0157,2026-04-08,上午,B2,basic,1,7.14,13.56,0,1
T03311,P2667,2026-04-08,下午,B1,basic,0,8.77,9.84,0,1
T03312,P0681,2026-04-08,下午,B2,case,1,13.37,17.31,0,0
T03313,P1319,2026-04-08,下午,B1,basic,0,3.07,2.8,0,1
T03314,P1191,2026-04-08,上午,B2,basic,1,8.75,5.84,0,1
T03315,P1481,2026-04-08,下午,B1,basic,0,5.4,4.35,0,1
T03316,P2224,2026-04-08,上午,B2,basic,1,49.05,8.68,0,1
T03317,P2538,2026-04-08,上午,B1,basic,1,4.97,7.53,0,1
T03318,P2100,2026-04-08,上午,B2,basic,0,9.54,4.83,0,0
T03319,P1911,2026-04-08,下午,B1,basic,0,3.11,2.91,0,1
T03320,P0537,2026-04-08,上午,B2,case,0,50.54,9.61,0,0
T03321,P1329,2026-04-08,上午,C1,basic,0,10.65,2.28,0,1
T03322,P0456,2026-04-08,上午,C2,case,0,22.93,20.32,0,1
T03323,P1792,2026-04-08,上午,C1,basic,1,4.72,21.45,0,1
T03324,P0530,2026-04-08,上午,C2,case,0,6.16,19.3,0,0
T03325,P1747,2026-04-08,上午,C1,case,0,11.67,17.92,0,0
T03326,P1292,2026-04-08,上午,C2,basic,0,7.93,2.68,0,1
T03327,P1957,2026-04-08,上午,C1,basic,0,7.58,6.26,0,1
T03328,P0455,2026-04-08,下午,C2,case,0,7.92,13.38,0,0
T03329,P0125,2026-04-08,上午,C1,basic,0,5.39,9.01,0,1
T03330,P2047,2026-04-08,上午,C2,case,1,5.95,17.41,0,1
T03331,P2650,2026-04-08,上午,C1,basic,0,6.54,3.88,0,1
T03332,P2571,2026-04-08,上午,C2,basic,0,6.07,7.32,0,1
T03333,P2278,2026-04-08,上午,C1,basic,1,2.61,6.39,0,1
T03334,P1576,2026-04-08,上午,C2,basic,1,9.91,1.81,0,0
T03335,P1920,2026-04-08,下午,C1,case,0,27.87,,1,0
T03336,P1724,2026-04-08,上午,C2,basic,1,8.71,1.92,0,1
T03337,P2652,2026-04-08,上午,C1,basic,1,5.04,6.6,0,1
T03338,P0927,2026-04-08,下午,C2,case,1,9.68,12.63,0,0
T03339,P1559,2026-04-08,下午,C1,basic,1,4.45,1.24,0,1
T03340,P2166,2026-04-08,上午,C2,basic,0,3.14,4.54,0,1
T03341,P1025,2026-04-08,上午,C1,case,1,7.26,14.48,0,1
T03342,P1454,2026-04-08,下午,C2,case,1,10.79,15.73,0,1
T03343,P1955,2026-04-08,上午,C1,case,0,17.28,29.97,0,1
T03344,P2619,2026-04-08,上午,C2,case,0,17.93,10.36,0,1
T03345,P1353,2026-04-08,下午,C1,case,0,12.67,8.15,0,0
T03346,P1939,2026-04-08,上午,C2,case,1,10.53,13.61,0,1
T03347,P2143,2026-04-08,上午,C1,basic,0,4.0,3.05,0,1
T03348,P1243,2026-04-08,上午,C2,basic,0,7.39,2.13,0,1
T03349,P2281,2026-04-08,上午,C1,case,0,36.18,,1,0
T03350,P0863,2026-04-08,下午,C2,basic,0,3.79,4.3,0,1
T03351,P1975,2026-04-08,上午,C1,case,1,9.23,32.69,0,0
T03352,P0385,2026-04-08,上午,C2,case,0,15.95,8.57,0,0
T03353,P1037,2026-04-08,上午,C1,case,0,21.5,20.88,0,1
T03354,P0062,2026-04-08,上午,C2,basic,0,12.17,9.2,0,1
T03355,P1526,2026-04-08,上午,C1,case,1,7.15,36.06,0,0
T03356,P2655,2026-04-08,上午,C2,case,0,8.49,26.59,0,1
T03357,P2262,2026-04-08,上午,C1,basic,1,7.08,9.52,0,0
T03358,P1033,2026-04-08,下午,C2,case,0,24.64,17.99,0,1
T03359,P0952,2026-04-08,下午,C1,basic,1,2.35,5.9,0,0
T03360,P1740,2026-04-08,上午,C2,basic,0,4.59,3.44,0,1
T03361,P1709,2026-04-09,上午,A1,basic,0,7.4,4.99,0,1
T03362,P2663,2026-04-09,下午,A2,case,0,4.72,7.9,0,1
T03363,P1270,2026-04-09,下午,A1,basic,0,5.95,12.11,0,0
T03364,P1706,2026-04-09,下午,A2,case,0,9.96,7.75,0,1
T03365,P0223,2026-04-09,上午,A1,basic,1,4.34,5.43,0,1
T03366,P1085,2026-04-09,下午,A2,basic,0,5.57,9.11,0,0
T03367,P0322,2026-04-09,下午,A1,basic,0,3.75,1.95,0,1
T03368,P0747,2026-04-09,下午,A2,case,1,11.0,7.36,0,1
T03369,P0570,2026-04-09,上午,A1,basic,1,2.34,11.2,0,1
T03370,P0956,2026-04-09,下午,A2,case,1,9.19,18.01,0,1
T03371,P1889,2026-04-09,下午,A1,case,0,10.07,9.44,0,1
T03372,P1405,2026-04-09,下午,A2,case,0,25.53,4.9,0,1
T03373,P0772,2026-04-09,上午,A1,case,0,14.83,14.31,0,1
T03374,P1726,2026-04-09,上午,A2,case,1,14.49,19.92,0,1
T03375,P2683,2026-04-09,上午,A1,case,1,52.04,,1,0
T03376,P1265,2026-04-09,下午,A2,case,0,19.78,4.97,0,0
T03377,P0253,2026-04-09,下午,A1,case,1,3.25,4.8,0,1
T03378,P0824,2026-04-09,上午,A2,basic,1,87.99,6.37,0,1
T03379,P0954,2026-04-09,上午,A1,basic,0,3.31,3.48,0,1
T03380,P0197,2026-04-09,下午,A2,basic,0,4.81,1.79,0,1
T03381,P1474,2026-04-09,上午,A1,case,0,21.27,15.49,0,1
T03382,P0640,2026-04-09,上午,A2,case,0,11.38,16.45,0,0
T03383,P0127,2026-04-09,下午,A1,basic,1,0.92,9.14,0,1
T03384,P2185,2026-04-09,上午,A2,case,0,18.48,10.29,0,1
T03385,P1357,2026-04-09,上午,A1,case,0,10.61,33.64,0,0
T03386,P2426,2026-04-09,下午,A2,case,1,9.44,15.07,0,1
T03387,P1268,2026-04-09,上午,A1,case,0,11.25,5.2,0,0
T03388,P2094,2026-04-09,下午,A2,case,1,9.16,9.9,0,1
T03389,P1336,2026-04-09,上午,A1,case,0,17.52,34.88,0,1
T03390,P0168,2026-04-09,上午,A2,case,0,25.81,3.24,0,1
T03391,P0867,2026-04-09,上午,A1,case,1,12.67,15.96,0,1
T03392,P0021,2026-04-09,上午,A2,case,0,10.69,69.84,0,0
T03393,P2342,2026-04-09,下午,A1,case,0,15.5,8.69,0,1
T03394,P0384,2026-04-09,上午,A2,case,0,100.2,16.6,0,1
T03395,P1886,2026-04-09,下午,A1,case,0,11.32,15.73,0,1
T03396,P1752,2026-04-09,上午,A2,basic,0,5.33,8.43,0,1
T03397,P2300,2026-04-09,上午,A1,case,1,5.09,10.86,0,0
T03398,P1975,2026-04-09,上午,A2,case,1,6.86,12.42,0,1
T03399,P1332,2026-04-09,上午,A1,case,0,19.02,20.03,0,1
T03400,P0252,2026-04-09,上午,A2,case,0,14.74,26.32,0,1
T03401,P0781,2026-04-09,上午,B1,basic,1,3.06,6.53,0,1
T03402,P1020,2026-04-09,上午,B2,basic,1,5.01,4.91,0,1
T03403,P2088,2026-04-09,上午,B1,basic,0,6.95,14.38,0,1
T03404,P1332,2026-04-09,上午,B2,case,0,31.82,,1,0
T03405,P2689,2026-04-09,上午,B1,basic,1,2.05,8.79,0,1
T03406,P2486,2026-04-09,上午,B2,basic,0,9.9,8.35,0,0
T03407,P0794,2026-04-09,上午,B1,case,1,11.7,23.3,0,1
T03408,P0266,2026-04-09,下午,B2,case,0,31.66,15.14,0,0
T03409,P1058,2026-04-09,上午,B1,basic,1,10.28,3.12,0,1
T03410,P0326,2026-04-09,下午,B2,basic,1,7.31,8.5,0,1
T03411,P0778,2026-04-09,上午,B1,basic,1,3.94,5.97,0,1
T03412,P2233,2026-04-09,上午,B2,basic,1,9.49,4.76,0,1
T03413,P1160,2026-04-09,下午,B1,basic,1,1.73,1.55,0,1
T03414,P0145,2026-04-09,下午,B2,basic,1,5.25,4.16,0,1
T03415,P0430,2026-04-09,上午,B1,case,0,22.87,6.65,0,1
T03416,P2681,2026-04-09,下午,B2,basic,0,5.07,3.72,0,1
T03417,P2013,2026-04-09,上午,B1,basic,1,17.9,7.18,0,1
T03418,P2252,2026-04-09,上午,B2,basic,1,10.27,1.71,0,1
T03419,P0939,2026-04-09,下午,B1,basic,0,1.62,4.69,0,1
T03420,P0763,2026-04-09,下午,B2,basic,1,62.76,5.73,0,1
T03421,P2117,2026-04-09,上午,B1,basic,0,7.07,12.08,0,1
T03422,P1192,2026-04-09,下午,B2,basic,0,67.14,10.09,0,1
T03423,P2251,2026-04-09,上午,B1,basic,1,3.83,5.3,0,1
T03424,P2602,2026-04-09,上午,B2,basic,0,23.73,2.38,0,1
T03425,P0637,2026-04-09,上午,B1,basic,0,4.88,9.78,0,1
T03426,P1090,2026-04-09,下午,B2,basic,0,10.43,7.56,0,1
T03427,P0545,2026-04-09,下午,B1,case,0,30.44,11.69,0,1
T03428,P0035,2026-04-09,下午,B2,basic,1,1.98,8.04,0,1
T03429,P2449,2026-04-09,上午,B1,case,0,9.8,17.32,0,1
T03430,P1860,2026-04-09,上午,B2,basic,1,7.22,2.7,0,1
T03431,P1753,2026-04-09,上午,B1,basic,0,7.1,4.95,0,1
T03432,P0204,2026-04-09,上午,B2,case,0,27.2,,1,0
T03433,P2675,2026-04-09,上午,B1,basic,0,7.13,7.14,0,1
T03434,P2406,2026-04-09,下午,B2,basic,0,8.07,3.64,0,1
T03435,P1846,2026-04-09,上午,B1,basic,1,6.45,17.28,0,0
T03436,P2613,2026-04-09,上午,B2,basic,1,7.0,1.4,0,0
T03437,P0347,2026-04-09,上午,B1,basic,1,3.86,3.57,0,1
T03438,P2016,2026-04-09,上午,B2,basic,1,11.73,3.51,0,1
T03439,P0763,2026-04-09,下午,B1,basic,1,2.56,12.11,0,1
T03440,P1046,2026-04-09,上午,B2,basic,0,8.47,12.19,0,0
T03441,P0723,2026-04-09,上午,C1,case,0,20.31,20.48,0,1
T03442,P1674,2026-04-09,上午,C2,case,0,32.83,22.69,0,0
T03443,P2033,2026-04-09,下午,C1,case,0,16.11,12.28,0,1
T03444,P0660,2026-04-09,上午,C2,basic,0,6.12,6.41,0,1
T03445,P2237,2026-04-09,下午,C1,case,0,17.8,5.02,0,1
T03446,P2001,2026-04-09,上午,C2,case,0,5.63,17.15,0,0
T03447,P0915,2026-04-09,上午,C1,basic,0,3.37,2.01,0,1
T03448,P1037,2026-04-09,上午,C2,basic,0,4.1,12.06,0,1
T03449,P1516,2026-04-09,下午,C1,basic,1,4.05,14.43,0,1
T03450,P0781,2026-04-09,下午,C2,basic,1,3.5,8.59,0,0
T03451,P0990,2026-04-09,上午,C1,case,0,13.58,5.43,0,1
T03452,P1436,2026-04-09,上午,C2,case,0,16.77,11.06,0,0
T03453,P0943,2026-04-09,下午,C1,case,0,13.57,32.37,0,0
T03454,P2326,2026-04-09,下午,C2,case,0,14.71,13.81,0,1
T03455,P0624,2026-04-09,上午,C1,case,0,27.66,11.32,0,1
T03456,P0522,2026-04-09,上午,C2,basic,1,2.58,5.43,0,1
T03457,P2285,2026-04-09,下午,C1,case,1,16.97,7.55,0,1
