unit_id,scenario,cost
rare_cost-3928,rare_cost,22.9355
rare_cost-3929,rare_cost,25.2845
rare_cost-3930,rare_cost,24.9315
rare_cost-3931,rare_cost,20.6479
rare_cost-3932,rare_cost,20.9608
rare_cost-3933,rare_cost,21.4111
rare_cost-3934,rare_cost,19.2122
rare_cost-3935,rare_cost,16.445
rare_cost-3936,rare_cost,24.0537
rare_cost-3937,rare_cost,19.5323
rare_cost-3938,rare_cost,23.8382
rare_cost-3939,rare_cost,18.3687
rare_cost-3940,rare_cost,174.3693
rare_cost-3941,rare_cost,20.4851
rare_cost-3942,rare_cost,22.2147
rare_cost-3943,rare_cost,190.8862
rare_cost-3944,rare_cost,17.6969
rare_cost-3945,rare_cost,12.9426
rare_cost-3946,rare_cost,21.0463
rare_cost-3947,rare_cost,22.0854
rare_cost-3948,rare_cost,10.5406
rare_cost-3949,rare_cost,181.5903
rare_cost-3950,rare_cost,20.0664
rare_cost-3951,rare_cost,24.3885
rare_cost-3952,rare_cost,13.399
rare_cost-3953,rare_cost,20.6594
rare_cost-3954,rare_cost,18.8723
rare_cost-3955,rare_cost,20.343
rare_cost-3956,rare_cost,18.3542
rare_cost-3957,rare_cost,16.2166
rare_cost-3958,rare_cost,22.0447
rare_cost-3959,rare_cost,22.1297
rare_cost-3960,rare_cost,23.0794
rare_cost-3961,rare_cost,156.1218
rare_cost-3962,rare_cost,20.3942
rare_cost-3963,rare_cost,16.913
rare_cost-3964,rare_cost,20.7866
rare_cost-3965,rare_cost,15.1484
rare_cost-3966,rare_cost,22.7535
rare_cost-3967,rare_cost,21.3848
rare_cost-3968,rare_cost,21.0476
rare_cost-3969,rare_cost,12.0406
rare_cost-3970,rare_cost,18.4337
rare_cost-3971,rare_cost,22.094
rare_cost-3972,rare_cost,17.9554
rare_cost-3973,rare_cost,21.6524
rare_cost-3974,rare_cost,19.0116
rare_cost-3975,rare_cost,17.7868
rare_cost-3976,rare_cost,22.6249
rare_cost-3977,rare_cost,180.0436
rare_cost-3978,rare_cost,21.8954
rare_cost-3979,rare_cost,18.529
rare_cost-3980,rare_cost,15.5792
rare_cost-3981,rare_cost,22.144
rare_cost-3982,rare_cost,22.1697
rare_cost-3983,rare_cost,25.4976
rare_cost-3984,rare_cost,23.7403
rare_cost-3985,rare_cost,182.063
rare_cost-3986,rare_cost,20.292
rare_cost-3987,rare_cost,173.9098
rare_cost-3988,rare_cost,21.854
rare_cost-3989,rare_cost,20.1925
rare_cost-3990,rare_cost,19.1482
rare_cost-3991,rare_cost,19.4019
rare_cost-3992,rare_cost,15.6796
rare_cost-3993,rare_cost,20.3433
rare_cost-3994,rare_cost,18.5489
rare_cost-3995,rare_cost,18.4454
rare_cost-3996,rare_cost,20.9265
rare_cost-3997,rare_cost,23.4908
rare_cost-3998,rare_cost,15.4514
rare_cost-3999,rare_cost,19.091
rare_cost-4000,rare_cost,19.4582
rare_cost-4001,rare_cost,21.7705
rare_cost-4002,rare_cost,24.8371
rare_cost-4003,rare_cost,19.4356
rare_cost-4004,rare_cost,15.4397
rare_cost-4005,rare_cost,20.4315
rare_cost-4006,rare_cost,20.5242
rare_cost-4007,rare_cost,18.6803
rare_cost-4008,rare_cost,17.1186
rare_cost-4009,rare_cost,20.1966
rare_cost-4010,rare_cost,18.21
rare_cost-4011,rare_cost,18.0802
rare_cost-4012,rare_cost,19.7514
rare_cost-4013,rare_cost,24.0953
rare_cost-4014,rare_cost,15.8369
rare_cost-4015,rare_cost,15.3733
rare_cost-4016,rare_cost,23.8301
rare_cost-4017,rare_cost,21.74
rare_cost-4018,rare_cost,17.3383
rare_cost-4019,rare_cost,14.6994
rare_cost-4020,rare_cost,20.3766
rare_cost-4021,rare_cost,14.1551
rare_cost-4022,rare_cost,17.1089
rare_cost-4023,rare_cost,20.0563
rare_cost-4024,rare_cost,22.5879
rare_cost-4025,rare_cost,28.2331
rare_cost-4026,rare_cost,17.736
rare_cost-4027,rare_cost,14.5943
rare_cost-4028,rare_cost,19.8497
rare_cost-4029,rare_cost,21.9205
rare_cost-4030,rare_cost,21.2168
rare_cost-4031,rare_cost,22.1376
rare_cost-4032,rare_cost,17.9497
rare_cost-4033,rare_cost,19.7395
rare_cost-4034,rare_cost,21.7639
rare_cost-4035,rare_cost,17.653
rare_cost-4036,rare_cost,19.3354
rare_cost-4037,rare_cost,17.6051
rare_cost-4038,rare_cost,16.9565
rare_cost-4039,rare_cost,16.1275
rare_cost-4040,rare_cost,18.4369
rare_cost-4041,rare_cost,16.7242
rare_cost-4042,rare_cost,19.0077
rare_cost-4043,rare_cost,28.2607
rare_cost-4044,rare_cost,16.3065
rare_cost-4045,rare_cost,20.0531
rare_cost-4046,rare_cost,22.3172
rare_cost-4047,rare_cost,18.3704
rare_cost-4048,rare_cost,18.6374
rare_cost-4049,rare_cost,19.1055
rare_cost-4050,rare_cost,16.5023
rare_cost-4051,rare_cost,18.5844
rare_cost-4052,rare_cost,22.1623
rare_cost-4053,rare_cost,15.6817
rare_cost-4054,rare_cost,21.681
rare_cost-4055,rare_cost,18.2596
rare_cost-4056,rare_cost,18.2826
rare_cost-4057,rare_cost,19.9491
rare_cost-4058,rare_cost,21.8116
rare_cost-4059,rare_cost,18.6402
rare_cost-4060,rare_cost,28.3427
rare_cost-4061,rare_cost,11.7129
rare_cost-4062,rare_cost,17.7705
rare_cost-4063,rare_cost,21.3248
rare_cost-4064,rare_cost,18.2843
rare_cost-4065,rare_cost,24.1757
rare_cost-4066,rare_cost,20.4353
rare_cost-4067,rare_cost,24.0147
rare_cost-4068,rare_cost,21.541
rare_cost-4069,rare_cost,22.8615
rare_cost-4070,rare_cost,21.8102
rare_cost-4071,rare_cost,21.9793
rare_cost-4072,rare_cost,20.8669
rare_cost-4073,rare_cost,166.9462
rare_cost-4074,rare_cost,22.4401
rare_cost-4075,rare_cost,13.604
rare_cost-4076,rare_cost,21.5291
rare_cost-4077,rare_cost,21.7334
rare_cost-4078,rare_cost,19.9854
rare_cost-4079,rare_cost,16.2302
rare_cost-4080,rare_cost,20.7614
rare_cost-4081,rare_cost,23.44
rare_cost-4082,rare_cost,174.675
rare_cost-4083,rare_cost,16.962
rare_cost-4084,rare_cost,18.1595
rare_cost-4085,rare_cost,19.1131
rare_cost-4086,rare_cost,18.1775
rare_cost-4087,rare_cost,24.4709
rare_cost-4088,rare_cost,19.7996
rare_cost-4089,rare_cost,20.1661
rare_cost-4090,rare_cost,176.9936
rare_cost-4091,rare_cost,20.7328
rare_cost-4092,rare_cost,21.5216
rare_cost-4093,rare_cost,20.905
rare_cost-4094,rare_cost,24.1429
rare_cost-4095,rare_cost,23.8233
rare_cost-4096,rare_cost,19.6487
rare_cost-4097,rare_cost,23.6962
rare_cost-4098,rare_cost,19.8384
rare_cost-4099,rare_cost,18.1242
rare_cost-4100,rare_cost,25.0976
rare_cost-4101,rare_cost,20.2586
rare_cost-4102,rare_cost,21.5202
rare_cost-4103,rare_cost,26.6924
rare_cost-4104,rare_cost,18.6409
rare_cost-4105,rare_cost,16.2576
rare_cost-4106,rare_cost,21.4031
rare_cost-4107,rare_cost,20.5291
rare_cost-4108,rare_cost,23.0605
rare_cost-4109,rare_cost,21.0289
rare_cost-4110,rare_cost,19.327
rare_cost-4111,rare_cost,18.8223
rare_cost-4112,rare_cost,23.3351
rare_cost-4113,rare_cost,19.0992
rare_cost-4114,rare_cost,21.3114
rare_cost-4115,rare_cost,19.0097
rare_cost-4116,rare_cost,16.97
rare_cost-4117,rare_cost,22.5448
rare_cost-4118,rare_cost,22.4037
rare_cost-4119,rare_cost,19.5872
rare_cost-4120,rare_cost,16.0458
rare_cost-4121,rare_cost,23.4306
rare_cost-4122,rare_cost,21.1251
rare_cost-4123,rare_cost,20.866
rare_cost-4124,rare_cost,17.7934
rare_cost-4125,rare_cost,26.2602
rare_cost-4126,rare_cost,23.0668
rare_cost-4127,rare_cost,14.2641
rare_cost-4128,rare_cost,16.8346
rare_cost-4129,rare_cost,17.2478
rare_cost-4130,rare_cost,238.7971
rare_cost-4131,rare_cost,22.7046
rare_cost-4132,rare_cost,22.0397
rare_cost-4133,rare_cost,19.7139
rare_cost-4134,rare_cost,180.9031
rare_cost-4135,rare_cost,19.0296
rare_cost-4136,rare_cost,19.4708
rare_cost-4137,rare_cost,23.7504
rare_cost-4138,rare_cost,19.3212
rare_cost-4139,rare_cost,24.9671
rare_cost-4140,rare_cost,20.8207
rare_cost-4141,rare_cost,21.9589
rare_cost-4142,rare_cost,17.7834
rare_cost-4143,rare_cost,160.3648
rare_cost-4144,rare_cost,16.9277
rare_cost-4145,rare_cost,18.5088
rare_cost-4146,rare_cost,25.0777
rare_cost-4147,rare_cost,24.5857
rare_cost-4148,rare_cost,20.4282
rare_cost-4149,rare_cost,18.812
rare_cost-4150,rare_cost,18.8944
rare_cost-4151,rare_cost,19.2564
rare_cost-4152,rare_cost,20.7514
rare_cost-4153,rare_cost,28.8501
rare_cost-4154,rare_cost,14.0454
rare_cost-4155,rare_cost,18.4598
rare_cost-4156,rare_cost,22.6882
rare_cost-4157,rare_cost,20.5305
rare_cost-4158,rare_cost,22.2057
rare_cost-4159,rare_cost,176.1357
rare_cost-4160,rare_cost,23.8311
rare_cost-4161,rare_cost,217.5865
rare_cost-4162,rare_cost,19.1976
rare_cost-4163,rare_cost,19.5338
rare_cost-4164,rare_cost,185.5391
rare_cost-4165,rare_cost,16.1069
rare_cost-4166,rare_cost,168.9617
rare_cost-4167,rare_cost,22.814
rare_cost-4168,rare_cost,23.4259
rare_cost-4169,rare_cost,15.8335
rare_cost-4170,rare_cost,17.245
rare_cost-4171,rare_cost,18.6284
rare_cost-4172,rare_cost,14.7795
rare_cost-4173,rare_cost,22.7163
rare_cost-4174,rare_cost,18.3825
rare_cost-4175,rare_cost,21.0659
rare_cost-4176,rare_cost,18.6346
rare_cost-4177,rare_cost,18.9729
rare_cost-4178,rare_cost,16.9939
rare_cost-4179,rare_cost,20.6526
rare_cost-4180,rare_cost,13.9652
rare_cost-4181,rare_cost,17.0476
rare_cost-4182,rare_cost,16.2849
rare_cost-4183,rare_cost,13.7445
rare_cost-4184,rare_cost,18.09
rare_cost-4185,rare_cost,17.794
rare_cost-4186,rare_cost,22.3018
rare_cost-4187,rare_cost,27.5625
rare_cost-4188,rare_cost,20.5727
rare_cost-4189,rare_cost,24.5714
rare_cost-4190,rare_cost,21.0192
rare_cost-4191,rare_cost,25.3622
rare_cost-4192,rare_cost,17.1521
rare_cost-4193,rare_cost,15.4595
rare_cost-4194,rare_cost,14.749
rare_cost-4195,rare_cost,24.2074
rare_cost-4196,rare_cost,190.2922
rare_cost-4197,rare_cost,18.1913
rare_cost-4198,rare_cost,15.4234
rare_cost-4199,rare_cost,22.1414
rare_cost-4200,rare_cost,19.886
rare_cost-4201,rare_cost,21.407
rare_cost-4202,rare_cost,22.7917
rare_cost-4203,rare_cost,21.8247
rare_cost-4204,rare_cost,18.1788
rare_cost-4205,rare_cost,19.3437
rare_cost-4206,rare_cost,20.9581
rare_cost-4207,rare_cost,23.6134
rare_cost-4208,rare_cost,21.6133
rare_cost-4209,rare_cost,22.9385
rare_cost-4210,rare_cost,22.4605
rare_cost-4211,rare_cost,18.7811
rare_cost-4212,rare_cost,21.0678
rare_cost-4213,rare_cost,20.9475
rare_cost-4214,rare_cost,22.6912
rare_cost-4215,rare_cost,20.0873
rare_cost-4216,rare_cost,15.6768
rare_cost-4217,rare_cost,17.9867
rare_cost-4218,rare_cost,19.4084
rare_cost-4219,rare_cost,24.1955
rare_cost-4220,rare_cost,19.4527
rare_cost-4221,rare_cost,16.3217
rare_cost-4222,rare_cost,21.5983
rare_cost-4223,rare_cost,24.8492
rare_cost-4224,rare_cost,20.9854
rare_cost-4225,rare_cost,15.7828
rare_cost-4226,rare_cost,18.1646
rare_cost-4227,rare_cost,21.2038
rare_cost-4228,rare_cost,24.1267
rare_cost-4229,rare_cost,20.6097
rare_cost-4230,rare_cost,21.2338
rare_cost-4231,rare_cost,15.6854
rare_cost-4232,rare_cost,22.1468
rare_cost-4233,rare_cost,12.8897
rare_cost-4234,rare_cost,25.0941
rare_cost-4235,rare_cost,18.6247
rare_cost-4236,rare_cost,19.8876
rare_cost-4237,rare_cost,20.8873
rare_cost-4238,rare_cost,13.7249
rare_cost-4239,rare_cost,22.5082
rare_cost-4240,rare_cost,23.4908
rare_cost-4241,rare_cost,22.5952
rare_cost-4242,rare_cost,24.0986
rare_cost-4243,rare_cost,22.2278
rare_cost-4244,rare_cost,18.39
rare_cost-4245,rare_cost,18.0312
rare_cost-4246,rare_cost,20.0962
rare_cost-4247,rare_cost,16.8428
rare_cost-4248,rare_cost,20.0586
rare_cost-4249,rare_cost,17.7542
rare_cost-4250,rare_cost,19.216
rare_cost-4251,rare_cost,21.0749
rare_cost-4252,rare_cost,19.5756
rare_cost-4253,rare_cost,23.795
rare_cost-4254,rare_cost,18.1189
rare_cost-4255,rare_cost,20.4198
rare_cost-4256,rare_cost,20.7371
rare_cost-4257,rare_cost,16.5326
rare_cost-4258,rare_cost,23.8521
rare_cost-4259,rare_cost,20.4548
rare_cost-4260,rare_cost,19.8953
rare_cost-4261,rare_cost,14.0797
rare_cost-4262,rare_cost,16.8197
rare_cost-4263,rare_cost,20.4735
rare_cost-4264,rare_cost,21.1149
rare_cost-4265,rare_cost,14.7218
rare_cost-4266,rare_cost,25.8508
rare_cost-4267,rare_cost,17.6798
rare_cost-4268,rare_cost,15.9968
rare_cost-4269,rare_cost,24.024
rare_cost-4270,rare_cost,15.1771
rare_cost-4271,rare_cost,22.5176
rare_cost-4272,rare_cost,20.1642
rare_cost-4273,rare_cost,21.9529
rare_cost-4274,rare_cost,22.6577
rare_cost-4275,rare_cost,23.4307
rare_cost-4276,rare_cost,16.8365
rare_cost-4277,rare_cost,19.1732
rare_cost-4278,rare_cost,23.666
rare_cost-4279,rare_cost,165.6182
rare_cost-4280,rare_cost,18.9897
rare_cost-4281,rare_cost,19.2297
rare_cost-4282,rare_cost,20.2557
rare_cost-4283,rare_cost,18.7611
rare_cost-4284,rare_cost,16.6267
rare_cost-4285,rare_cost,22.5017
rare_cost-4286,rare_cost,20.7683
rare_cost-4287,rare_cost,25.3964
rare_cost-4288,rare_cost,23.1762
rare_cost-4289,rare_cost,18.6602
rare_cost-4290,rare_cost,18.3497
rare_cost-4291,rare_cost,14.8537
rare_cost-4292,rare_cost,20.2249
rare_cost-4293,rare_cost,16.2174
rare_cost-4294,rare_cost,20.638
rare_cost-4295,rare_cost,22.2419
rare_cost-4296,rare_cost,14.3635
rare_cost-4297,rare_cost,24.6851
rare_cost-4298,rare_cost,17.6843
rare_cost-4299,rare_cost,16.5414
rare_cost-4300,rare_cost,17.553
rare_cost-4301,rare_cost,17.6572
rare_cost-4302,rare_cost,19.199
rare_cost-4303,rare_cost,21.5888
rare_cost-4304,rare_cost,17.0037
rare_cost-4305,rare_cost,21.0247
rare_cost-4306,rare_cost,18.7696
rare_cost-4307,rare_cost,22.7322
rare_cost-4308,rare_cost,17.7801
rare_cost-4309,rare_cost,14.5498
rare_cost-4310,rare_cost,14.5043
rare_cost-4311,rare_cost,16.5054
rare_cost-4312,rare_cost,19.9507
rare_cost-4313,rare_cost,13.7781
rare_cost-4314,rare_cost,21.7967
rare_cost-4315,rare_cost,19.9468
rare_cost-4316,rare_cost,23.0371
rare_cost-4317,rare_cost,16.8001
rare_cost-4318,rare_cost,16.62
rare_cost-4319,rare_cost,22.2934
rare_cost-4320,rare_cost,19.5589
rare_cost-4321,rare_cost,24.4498
rare_cost-4322,rare_cost,13.4689
rare_cost-4323,rare_cost,23.5467
rare_cost-4324,rare_cost,17.7194
rare_cost-4325,rare_cost,23.191
rare_cost-4326,rare_cost,19.704
rare_cost-4327,rare_cost,19.8449
rare_cost-4328,rare_cost,23.096
rare_cost-4329,rare_cost,23.8417
rare_cost-4330,rare_cost,16.8747
rare_cost-4331,rare_cost,19.3603
rare_cost-4332,rare_cost,19.3937
rare_cost-4333,rare_cost,21.627
rare_cost-4334,rare_cost,21.3358
rare_cost-4335,rare_cost,20.315
rare_cost-4336,rare_cost,14.3464
rare_cost-4337,rare_cost,14.6218
rare_cost-4338,rare_cost,24.4575
rare_cost-4339,rare_cost,18.279
rare_cost-4340,rare_cost,17.8943
rare_cost-4341,rare_cost,18.7331
rare_cost-4342,rare_cost,21.1267
rare_cost-4343,rare_cost,19.0611
rare_cost-4344,rare_cost,17.9968
rare_cost-4345,rare_cost,22.29
rare_cost-4346,rare_cost,19.6291
rare_cost-4347,rare_cost,22.3551
rare_cost-4348,rare_cost,16.9917
rare_cost-4349,rare_cost,19.0495
rare_cost-4350,rare_cost,23.7176
rare_cost-4351,rare_cost,20.4743
rare_cost-4352,rare_cost,23.4038
rare_cost-4353,rare_cost,20.3122
rare_cost-4354,rare_cost,22.018
rare_cost-4355,rare_cost,21.0433
rare_cost-4356,rare_cost,19.3234
rare_cost-4357,rare_cost,23.2921
rare_cost-4358,rare_cost,16.9425
rare_cost-4359,rare_cost,24.3057
rare_cost-4360,rare_cost,15.7243
rare_cost-4361,rare_cost,23.3127
rare_cost-4362,rare_cost,22.1659
rare_cost-4363,rare_cost,20.5555
rare_cost-4364,rare_cost,24.5014
rare_cost-4365,rare_cost,20.3048
rare_cost-4366,rare_cost,18.8279
rare_cost-4367,rare_cost,16.3476
rare_cost-4368,rare_cost,21.6258
rare_cost-4369,rare_cost,20.9666
rare_cost-4370,rare_cost,17.2709
rare_cost-4371,rare_cost,20.4552
rare_cost-4372,rare_cost,14.7489
rare_cost-4373,rare_cost,18.5769
rare_cost-4374,rare_cost,22.5137
rare_cost-4375,rare_cost,19.3319
rare_cost-4376,rare_cost,23.1967
rare_cost-4377,rare_cost,24.0109
rare_cost-4378,rare_cost,20.2626
rare_cost-4379,rare_cost,21.1321
rare_cost-4380,rare_cost,15.3017
rare_cost-4381,rare_cost,17.7825
rare_cost-4382,rare_cost,23.1385
rare_cost-4383,rare_cost,21.2991
rare_cost-4384,rare_cost,21.1323
rare_cost-4385,rare_cost,16.4115
rare_cost-4386,rare_cost,194.0242
rare_cost-4387,rare_cost,19.9216
rare_cost-4388,rare_cost,15.7503
rare_cost-4389,rare_cost,17.6328
rare_cost-4390,rare_cost,20.6575
rare_cost-4391,rare_cost,17.6393
rare_cost-4392,rare_cost,21.6807
rare_cost-4393,rare_cost,18.7342
rare_cost-4394,rare_cost,26.7287
rare_cost-4395,rare_cost,22.2873
rare_cost-4396,rare_cost,20.9751
rare_cost-4397,rare_cost,20.162
rare_cost-4398,rare_cost,16.24
rare_cost-4399,rare_cost,19.1972
rare_cost-4400,rare_cost,24.4983
rare_cost-4401,rare_cost,16.4995
rare_cost-4402,rare_cost,186.3662
rare_cost-4403,rare_cost,18.4616
rare_cost-4404,rare_cost,20.8524
rare_cost-4405,rare_cost,144.4086
rare_cost-4406,rare_cost,22.0919
rare_cost-4407,rare_cost,15.7166
rare_cost-4408,rare_cost,18.3828
rare_cost-4409,rare_cost,20.769
rare_cost-4410,rare_cost,18.8814
rare_cost-4411,rare_cost,22.8468
rare_cost-4412,rare_cost,206.3371
rare_cost-4413,rare_cost,18.344
rare_cost-4414,rare_cost,15.6367
rare_cost-4415,rare_cost,15.2022
rare_cost-4416,rare_cost,16.9421
rare_cost-4417,rare_cost,22.6568
rare_cost-4418,rare_cost,22.1938
rare_cost-4419,rare_cost,18.3244
rare_cost-4420,rare_cost,20.505
rare_cost-4421,rare_cost,19.0318
rare_cost-4422,rare_cost,19.0176
rare_cost-4423,rare_cost,23.6829
rare_cost-4424,rare_cost,21.2351
rare_cost-4425,rare_cost,24.3668
rare_cost-4426,rare_cost,23.0193
rare_cost-4427,rare_cost,18.9441
rare_cost-4428,rare_cost,17.1459
rare_cost-4429,rare_cost,21.6337
rare_cost-4430,rare_cost,21.1455
rare_cost-4431,rare_cost,19.0589
rare_cost-4432,rare_cost,21.3008
rare_cost-4433,rare_cost,18.7816
rare_cost-4434,rare_cost,18.1553
rare_cost-4435,rare_cost,19.3346
rare_cost-4436,rare_cost,20.352
rare_cost-4437,rare_cost,16.8329
rare_cost-4438,rare_cost,18.6958
rare_cost-4439,rare_cost,16.3473
rare_cost-4440,rare_cost,229.124
rare_cost-4441,rare_cost,22.1627
rare_cost-4442,rare_cost,23.5607
rare_cost-4443,rare_cost,20.3293
rare_cost-4444,rare_cost,20.7552
rare_cost-4445,rare_cost,24.0985
rare_cost-4446,rare_cost,14.6997
rare_cost-4447,rare_cost,20.2102
rare_cost-4448,rare_cost,23.1797
rare_cost-4449,rare_cost,21.9842
rare_cost-4450,rare_cost,25.2131
rare_cost-4451,rare_cost,19.6115
rare_cost-4452,rare_cost,22.2826
rare_cost-4453,rare_cost,23.2685
rare_cost-4454,rare_cost,23.3138
rare_cost-4455,rare_cost,21.6344
rare_cost-4456,rare_cost,20.8175
rare_cost-4457,rare_cost,21.6016
rare_cost-4458,rare_cost,21.9708
rare_cost-4459,rare_cost,19.271
rare_cost-4460,rare_cost,14.6285
rare_cost-4461,rare_cost,192.2062
rare_cost-4462,rare_cost,167.9601
rare_cost-4463,rare_cost,20.7208
rare_cost-4464,rare_cost,22.4068
rare_cost-4465,rare_cost,14.8431
rare_cost-4466,rare_cost,19.2783
rare_cost-4467,rare_cost,188.6435
rare_cost-4468,rare_cost,23.8803
rare_cost-4469,rare_cost,21.6506
rare_cost-4470,rare_cost,22.8008
rare_cost-4471,rare_cost,20.9169
rare_cost-4472,rare_cost,17.7251
rare_cost-4473,rare_cost,165.9173
rare_cost-4474,rare_cost,20.042
rare_cost-4475,rare_cost,22.2424
rare_cost-4476,rare_cost,20.5858
rare_cost-4477,rare_cost,19.7891
rare_cost-4478,rare_cost,18.8292
rare_cost-4479,rare_cost,22.7016
rare_cost-4480,rare_cost,21.5159
rare_cost-4481,rare_cost,24.7048
rare_cost-4482,rare_cost,23.2627
rare_cost-4483,rare_cost,21.233
rare_cost-4484,rare_cost,21.5514
rare_cost-4485,rare_cost,18.2058
rare_cost-4486,rare_cost,20.3141
rare_cost-4487,rare_cost,22.2894
rare_cost-4488,rare_cost,18.0815
rare_cost-4489,rare_cost,24.774
rare_cost-4490,rare_cost,22.1367
rare_cost-4491,rare_cost,21.2266
rare_cost-4492,rare_cost,15.8717
rare_cost-4493,rare_cost,18.2484
rare_cost-4494,rare_cost,20.3398
rare_cost-4495,rare_cost,18.1528
rare_cost-4496,rare_cost,20.9736
rare_cost-4497,rare_cost,22.1356
rare_cost-4498,rare_cost,19.0637
rare_cost-4499,rare_cost,18.1312
rare_cost-4500,rare_cost,22.1439
rare_cost-4501,rare_cost,21.659
rare_cost-4502,rare_cost,14.7212
rare_cost-4503,rare_cost,22.5008
rare_cost-4504,rare_cost,186.2836
rare_cost-4505,rare_cost,14.6744
rare_cost-4506,rare_cost,23.6568
rare_cost-4507,rare_cost,20.4632
rare_cost-4508,rare_cost,24.9704
rare_cost-4509,rare_cost,15.189
rare_cost-4510,rare_cost,12.7848
rare_cost-4511,rare_cost,17.4606
rare_cost-4512,rare_cost,20.654
rare_cost-4513,rare_cost,17.7026
rare_cost-4514,rare_cost,17.6233
rare_cost-4515,rare_cost,21.6675
rare_cost-4516,rare_cost,23.3748
rare_cost-4517,rare_cost,23.7748
rare_cost-4518,rare_cost,20.9056
rare_cost-4519,rare_cost,19.4006
rare_cost-4520,rare_cost,23.2527
rare_cost-4521,rare_cost,24.6162
rare_cost-4522,rare_cost,17.3984
rare_cost-4523,rare_cost,18.9369
rare_cost-4524,rare_cost,22.6303
rare_cost-4525,rare_cost,22.7519
rare_cost-4526,rare_cost,196.7872
rare_cost-4527,rare_cost,14.9693
rare_cost-4528,rare_cost,18.8923
rare_cost-4529,rare_cost,22.0762
rare_cost-4530,rare_cost,14.8125
rare_cost-4531,rare_cost,23.802
rare_cost-4532,rare_cost,21.1657
rare_cost-4533,rare_cost,21.0434
rare_cost-4534,rare_cost,21.3444
rare_cost-4535,rare_cost,25.0046
rare_cost-4536,rare_cost,22.2506
rare_cost-4537,rare_cost,16.6687
rare_cost-4538,rare_cost,19.5634
rare_cost-4539,rare_cost,22.8474
rare_cost-4540,rare_cost,22.5844
rare_cost-4541,rare_cost,15.5101
rare_cost-4542,rare_cost,19.2428
rare_cost-4543,rare_cost,16.9693
rare_cost-4544,rare_cost,27.2153
rare_cost-4545,rare_cost,26.0684
rare_cost-4546,rare_cost,21.5395
rare_cost-4547,rare_cost,21.7818
rare_cost-4548,rare_cost,18.192
rare_cost-4549,rare_cost,21.2609
rare_cost-4550,rare_cost,20.6414
rare_cost-4551,rare_cost,13.8657
